name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,1981,5415266965,,-111.9267385,33.4155273,,,,,
,1982,5415266963,,-111.9269150,33.4154351,,,,,
,1983,10537629429,,-111.9267388,33.4160297,,,,,
,1984,10537629484,,-111.9267442,33.4160736,,,,,
,1985,10537629430,,-111.9267562,33.4161723,,,,,
,1986,10537629413,,-111.9267539,33.4152082,,,,,
,1987,5415307213,,-111.9398477,33.4218126,,,,,
,1988,10270682225,,-111.9401690,33.4217866,,,,,
,1989,2239876847,,-111.9380706,33.4219009,,,,,
,1990,12949971793,,-111.9380585,33.4220444,,,,,
,1991,5415316931,,-111.9382527,33.4218418,,,,,
,1992,5343247782,,-111.9322473,33.4214743,,,,,
,1993,10290583679,,-111.9301705,33.4196695,,,,,
,1994,10290583615,,-111.9294578,33.4196673,,,,,
,1995,5415399001,,-111.9291060,33.4196681,,,,,
,1996,10759731475,,-111.9291104,33.4198951,,,,,
,1997,2239876765,,-111.9395520,33.4158955,,,,,
,1998,5415706898,,-111.9395856,33.4158618,,,,,
,1999,13509880744,,-111.9394960,33.4159517,,,,,
,2000,5415706914,,-111.9397919,33.4151295,,,,,
,2001,5415706907,,-111.9397760,33.4148570,,,,,
,2002,5415706912,,-111.9396769,33.4148329,,,,,
,2003,5415706920,,-111.9395060,33.4151723,,,,,
,2004,5415707823,,-111.9393348,33.4151032,,,,,
,2005,5415707826,,-111.9392543,33.4151027,,,,,
,2006,5415706919,,-111.9392352,33.4150477,,,,,
,2007,5415707822,,-111.9394474,33.4152896,,,,,
,2008,5415707825,,-111.9392528,33.4151772,,,,,
,2009,5415707827,,-111.9392528,33.4152150,,,,,
,2010,10272477760,,-111.9317317,33.4205318,,,,,
,2011,11624015081,,-111.9237716,33.4146474,,,,,
,2012,5646686292,,-111.9237711,33.4146152,,,,,
,2013,11624015095,,-111.9240335,33.4145005,,,,,
,2014,5646686299,,-111.9240514,33.4145004,,,,,
,2015,10292307819,,-111.9239688,33.4129439,,,,,
,2016,5671920037,,-111.9251690,33.4143185,,,,,
,2017,8444309256,,-111.9251686,33.4140249,,,,,
,2018,10292307818,,-111.9251567,33.4129395,,,,,
,2019,11624015072,,-111.9251468,33.4146462,,,,,
,2020,10292307813,,-111.9253410,33.4129385,,,,,
,2021,5646686305,,-111.9253421,33.4130037,,,,,
,2022,6283500360,,-111.9253615,33.4145474,,,,,
,2023,6283500357,,-111.9255864,33.4141438,,,,,
,2024,5646686304,,-111.9253514,33.4141426,,,,,
,2025,6283500355,,-111.9260599,33.4137470,,,,,
,2026,5646686311,,-111.9260426,33.4141296,,,,,
,2027,11624057707,,-111.9238551,33.4129200,,,,,
,2028,12856319381,,-111.9236490,33.4139765,,,,,
,2029,5646686318,,-111.9238278,33.4158147,,,,,
,2030,8444439533,,-111.9232630,33.4159684,,,,,
,2031,5657605504,,-111.9232662,33.4161892,,,,,
,2032,5657605503,,-111.9232720,33.4166355,,,,,
,2033,5646687223,,-111.9242821,33.4157646,,,,,
,2034,8444439519,,-111.9247203,33.4166797,,,,,
,2035,5646686316,,-111.9247305,33.4157608,,,,,
,2036,11633175339,,-111.9243369,33.4167426,,,,,
,2037,5657606442,,-111.9243384,33.4166716,,,,,
,2038,5646687222,,-111.9243362,33.4167953,,,,,
,2039,5646687224,,-111.9242942,33.4159127,,,,,
,2040,5646687226,,-111.9254160,33.4168118,,,,,
,2041,11633175337,,-111.9254167,33.4167666,,,,,
,2042,5665906185,,-111.9254175,33.4167501,,,,,
,2043,5646687230,,-111.9255483,33.4148334,,,,,
,2044,11399229801,,-111.9255489,33.4148921,,,,,
,2045,5659857141,,-111.9255500,33.4149668,,,,,
,2046,5646687235,,-111.9246079,33.4151408,,,,,
,2047,10307913570,,-111.9222997,33.4163983,,,,,
,2048,5646687247,,-111.9226647,33.4166133,,,,,
,2049,5646687261,,-111.9217253,33.4173399,,,,,
,2050,5646687254,,-111.9220931,33.4173785,,,,,
,2051,8447633765,,-111.9226459,33.4178708,,,,,
,2052,5646687270,,-111.9218432,33.4183464,,,,,
,2053,5646687256,,-111.9215721,33.4174952,,,,,
,2054,8447633758,,-111.9216775,33.4168681,,,,,
,2055,9403331126,,-111.9215113,33.4173371,,,,,
,2056,5646687263,,-111.9205773,33.4173248,,,,,
,2057,8447633762,,-111.9206659,33.4185886,,,,,
,2058,5671920029,,-111.9244667,33.4118656,,,,,
,2059,5650675603,,-111.9253825,33.4122110,,,,,
,2060,8752354961,,-111.9253743,33.4120288,,,,,
,2061,8752098987,,-111.9261463,33.4111773,,,,,
,2062,5650675610,,-111.9255326,33.4111718,,,,,
,2063,5671920040,,-111.9304905,33.4114474,,,,,
,2064,5650675821,,-111.9304460,33.4114486,,,,,
,2065,5671920045,,-111.9293166,33.4114436,,,,,
,2066,10537645319,,-111.9291557,33.4114517,,,,,
,2067,5650675823,,-111.9287822,33.4114624,,,,,
,2068,5650675824,,-111.9283464,33.4114739,,,,,
,2069,8752098964,,-111.9269437,33.4112370,,,,,
,2070,5650675832,,-111.9265677,33.4112434,,,,,
,2071,8444309235,,-111.9271245,33.4112382,,,,,
,2072,5650675835,,-111.9265549,33.4124640,,,,,
,2073,8751942160,,-111.9285547,33.4139684,,,,,
,2074,8751691879,,-111.9285530,33.4137320,,,,,
,2075,8751954924,,-111.9285534,33.4133563,,,,,
,2076,5650675851,,-111.9285554,33.4130694,,,,,
,2077,5682224080,,-111.9285563,33.4128848,,,,,
,2078,5650675862,,-111.9283494,33.4126305,,,,,
,2079,8751691841,,-111.9285580,33.4146095,,,,,
,2080,8444309236,,-111.9283488,33.4115996,,,,,
,2081,11374384434,,-111.9245687,33.4219201,,,,,
,2082,5652939144,,-111.9245690,33.4220289,,,,,
,2083,5657585107,,-111.9230800,33.4166353,,,,,
,2084,11632500726,,-111.9230788,33.4167185,,,,,
,2085,5657585109,,-111.9230789,33.4167704,,,,,
,2086,11633175340,,-111.9232726,33.4167208,,,,,
,2087,5646687221,,-111.9232733,33.4167758,,,,,
,2088,5657605505,,-111.9235636,33.4161880,,,,,
,2089,5659857134,,-111.9255463,33.4150875,,,,,
,2090,5659857139,,-111.9259618,33.4152218,,,,,
,2091,11399229795,,-111.9261019,33.4152218,,,,,
,2092,5659857140,,-111.9260498,33.4152214,,,,,
,2093,5646687232,,-111.9256117,33.4152234,,,,,
,2094,5659857153,,-111.9261448,33.4153159,,,,,
,2095,11399229793,,-111.9261312,33.4153160,,,,,
,2096,5659857154,,-111.9256248,33.4153180,,,,,
,2097,8444584051,,-111.9259946,33.4154382,,,,,
,2098,5659857181,,-111.9257047,33.4155805,,,,,
,2099,5659857180,,-111.9259981,33.4159670,,,,,
,2100,5659857176,,-111.9260401,33.4155786,,,,,
,2101,5659857188,,-111.9260458,33.4159755,,,,,
,2102,11401463706,,-111.9261528,33.4159910,,,,,
,2103,11401463707,,-111.9261322,33.4155708,,,,,
,2104,5665460087,,-111.9465360,33.4223530,,,,,
,2105,8444584077,,-111.9445032,33.4213626,,,,,
,2106,5665460100,,-111.9448691,33.4216569,,,,,
,2107,5665460102,,-111.9451064,33.4216567,,,,,
,2108,5665460104,,-111.9452427,33.4216592,,,,,
,2109,5665460108,,-111.9455916,33.4214722,,,,,
,2110,11345394504,,-111.9430373,33.4218275,,,,,
,2111,5665460120,,-111.9430373,33.4217920,,,,,
,2112,9934553061,,-111.9424565,33.4213214,,,,,
,2113,5665460114,,-111.9430366,33.4216997,,,,,
,2114,8444280907,,-111.9424850,33.4217042,,,,,
,2115,11345394506,,-111.9433963,33.4218097,,,,,
,2116,5665460119,,-111.9433966,33.4217870,,,,,
,2117,5665465757,,-111.9516985,33.4221891,,,,,
,2118,5665465759,,-111.9511943,33.4221819,,,,,
,2119,5665906149,,-111.9256813,33.4160687,,,,,
,2120,5665906150,,-111.9256489,33.4160950,,,,,
,2121,5665906152,,-111.9255830,33.4162289,,,,,
,2122,5665906153,,-111.9255946,33.4164286,,,,,
,2123,5665906154,,-111.9255942,33.4162605,,,,,
,2124,11633175336,,-111.9257811,33.4167723,,,,,
,2125,10600752134,,-111.9257820,33.4167278,,,,,
,2126,5665906155,,-111.9257802,33.4168223,,,,,
,2127,11401463708,,-111.9260239,33.4167764,,,,,
,2128,5665906175,,-111.9260483,33.4167170,,,,,
,2129,5665906174,,-111.9260080,33.4168291,,,,,
,2130,5260153469,,-111.9255370,33.4160250,,,,,
,2131,10600752135,,-111.9254170,33.4167174,,,,,
,2132,5665906186,,-111.9254179,33.4166276,,,,,
,2133,11388379092,,-111.9261541,33.4165399,,,,,
,2134,5665906197,,-111.9261086,33.4165399,,,,,
,2135,5260151517,,-111.9260441,33.4171261,,,,,
,2136,10274681741,,-111.9261516,33.4171272,,,,,
,2137,5260153518,,-111.9256679,33.4172357,,,,,
,2138,10292307790,,-111.9249000,33.4168601,,,,,
,2139,2976266970,,-111.9249009,33.4168044,,,,,
,2140,5260153520,,-111.9253239,33.4177916,,,,,
,2141,5666064647,,-111.9243782,33.4180541,,,,,
,2142,5666064648,,-111.9245303,33.4175950,,,,,
,2143,5666064659,,-111.9239125,33.4176155,,,,,
,2144,5666064661,,-111.9238381,33.4175489,,,,,
,2145,5666064683,,-111.9237097,33.4174145,,,,,
,2146,5666064667,,-111.9231048,33.4169064,,,,,
,2147,5666064658,,-111.9238436,33.4177982,,,,,
,2148,5666064669,,-111.9240093,33.4174677,,,,,
,2149,5666064675,,-111.9239725,33.4175112,,,,,
,2150,5666064678,,-111.9238707,33.4175210,,,,,
,2151,10292307783,,-111.9239821,33.4179888,,,,,
,2152,5666064711,,-111.9239973,33.4179797,,,,,
,2153,5666064710,,-111.9242455,33.4175112,,,,,
,2154,5666064649,,-111.9241506,33.4174818,,,,,
,2155,5666064656,,-111.9244982,33.4168738,,,,,
,2156,5666064657,,-111.9245051,33.4167980,,,,,
,2157,12953057438,,-111.9233136,33.4100817,,,,,
,2158,5668170598,,-111.9233144,33.4101421,,,,,
,2159,5668170595,,-111.9225027,33.4094275,,,,,
,2160,5668170596,,-111.9225065,33.4100414,,,,,
,2161,11647055907,,-111.9225034,33.4100854,,,,,
,2162,5668170599,,-111.9225004,33.4101440,,,,,
,2163,10537630750,,-111.9257951,33.4100536,,,,,
,2164,5668170614,,-111.9257941,33.4101273,,,,,
,2165,5668170613,,-111.9257981,33.4098472,,,,,
,2166,5668170607,,-111.9255627,33.4098503,,,,,
,2167,10537630751,,-111.9255651,33.4100641,,,,,
,2168,5668170615,,-111.9255669,33.4101291,,,,,
,2169,8444309333,,-111.9253580,33.4099888,,,,,
,2170,8387967049,,-111.9246136,33.4100350,,,,,
,2171,10537630753,,-111.9246133,33.4100695,,,,,
,2172,5668170619,,-111.9246146,33.4101366,,,,,
,2173,7049744114,,-111.9234030,33.4101437,,,,,
,2174,7037499711,,-111.9250546,33.4101331,,,,,
,2175,8387967054,,-111.9237959,33.4101386,,,,,
,2176,338058726,,-111.9235454,33.4101380,,,,,
,2177,7049744115,,-111.9243204,33.4101392,,,,,
,2178,5668170616,,-111.9253586,33.4101308,,,,,
,2179,41546646,,-111.9177587,33.4094960,,,,,
,2180,8752354962,,-111.9244627,33.4120295,,,,,
,2181,8752098980,,-111.9264328,33.4111828,,,,,
,2182,41830286,,-111.9327775,33.4135705,,,,,
,2183,8444309232,,-111.9307346,33.4135807,,,,,
,2184,11378730911,,-111.9348404,33.4135485,,,,,
,2185,7284156928,,-111.9349281,33.4110136,,,,,
,2186,11378730912,,-111.9349323,33.4134872,,,,,
,2187,11378735283,,-111.9349293,33.4120303,,,,,
,2188,11378735285,,-111.9349288,33.4119265,,,,,
,2189,8321082461,,-111.9349317,33.4113472,,,,,
,2190,5698353541,,-111.9449150,33.4183123,,,,,
,2191,5698353543,,-111.9443458,33.4187505,,,,,
,2192,11345033423,,-111.9442957,33.4187505,,,,,
,2193,11345033422,,-111.9442976,33.4190375,,,,,
,2194,5698353547,,-111.9449279,33.4188237,,,,,
,2195,5698353549,,-111.9451169,33.4184983,,,,,
,2196,11347309382,,-111.9441842,33.4162232,,,,,
,2197,5707473161,,-111.9437083,33.4162203,,,,,
,2198,11347309381,,-111.9441824,33.4165471,,,,,
,2199,5707473164,,-111.9437067,33.4165439,,,,,
,2200,11361104236,,-111.9531050,33.4145817,,,,,
,2201,5722586562,,-111.9531090,33.4142239,,,,,
,2202,5722586563,,-111.9530060,33.4139712,,,,,
,2203,5722586564,,-111.9528320,33.4142311,,,,,
,2204,10307600458,,-111.9261485,33.4213583,,,,,
,2205,5762538170,,-111.9260340,33.4213604,,,,,
,2206,5762538168,,-111.9262460,33.4213580,,,,,
,2207,10307600459,,-111.9261473,33.4216222,,,,,
,2208,5762538178,,-111.9261191,33.4216218,,,,,
,2209,5762538185,,-111.9260283,33.4216585,,,,,
,2210,6283200446,,-111.9259879,33.4216686,,,,,
,2211,5762538187,,-111.9257760,33.4217460,,,,,
,2212,5762538183,,-111.9257760,33.4218667,,,,,
,2213,5762538182,,-111.9257760,33.4216691,,,,,
,2214,10307600462,,-111.9257765,33.4219100,,,,,
,2215,10274641517,,-111.9257771,33.4219674,,,,,
,2216,6283200444,,-111.9259889,33.4217487,,,,,
,2217,11350886872,,-111.9421709,33.4135522,,,,,
,2218,5770246224,,-111.9422036,33.4133986,,,,,
,2219,5770246245,,-111.9401672,33.4130736,,,,,
,2220,5770246247,,-111.9402183,33.4130743,,,,,
,2221,11350883643,,-111.9399946,33.4130711,,,,,
,2222,11350883662,,-111.9412960,33.4135551,,,,,
,2223,5770246653,,-111.9412965,33.4133997,,,,,
,2224,5770246665,,-111.9412950,33.4132435,,,,,
,2225,5770246654,,-111.9412941,33.4127180,,,,,
,2226,5770246661,,-111.9409991,33.4118956,,,,,
,2227,5770246660,,-111.9414642,33.4118708,,,,,
,2228,5770246236,,-111.9408564,33.4116811,,,,,
,2229,7264896159,,-111.9415938,33.4120572,,,,,
,2230,5770246663,,-111.9417083,33.4120563,,,,,
,2231,7264896153,,-111.9411217,33.4127293,,,,,
,2232,5770246671,,-111.9415248,33.4128425,,,,,
,2233,5770246666,,-111.9418060,33.4132414,,,,,
,2234,5770246670,,-111.9414600,33.4132428,,,,,
,2235,11350883652,,-111.9412401,33.4132437,,,,,
,2236,5770246672,,-111.9402200,33.4132479,,,,,
,2237,5770246227,,-111.9423530,33.4132391,,,,,
,2238,5770246240,,-111.9401977,33.4115551,,,,,
,2239,5770246673,,-111.9402045,33.4112992,,,,,
,2240,10291871472,,-111.9302260,33.4159055,,,,,
,2241,5806210747,,-111.9306642,33.4152742,,,,,
,2242,5806210751,signal,-111.9301514,33.4159779,,,,,
,2243,5414896315,,-111.9301026,33.4158535,,,,,
,2244,5806211156,,-111.9302717,33.4156806,,,,,
,2245,5907768421,,-111.9236472,33.4145292,,,,,
,2246,5907768420,,-111.9236434,33.4141438,,,,,
,2247,5986666329,,-111.9407146,33.4217936,,,,,
,2248,10760299175,,-111.9407143,33.4219322,,,,,
,2249,10564218348,,-111.9406911,33.4213398,,,,,
,2250,5986666325,,-111.9407239,33.4213308,,,,,
,2251,10272200571,,-111.9380818,33.4212172,,,,,
,2252,6088069156,,-111.9375090,33.4212233,,,,,
,2253,10290575999,,-111.9375063,33.4208724,,,,,
,2254,6088069157,,-111.9375060,33.4208266,,,,,
,2255,6106983103,,-111.9278906,33.4194763,,,,,
,2256,6106983099,,-111.9276066,33.4196845,,,,,
,2257,6106983102,,-111.9278342,33.4198024,,,,,
,2258,5646687255,,-111.9218791,33.4184524,,,,,
,2259,42208491,,-111.9177365,33.4183756,,,,,
,2260,330689687,,-111.9231947,33.4175274,,,,,
,2261,11632500703,,-111.9231436,33.4175728,,,,,
,2262,2979158956,,-111.9227335,33.4179463,,,,,
,2263,8447633717,,-111.9245938,33.4187710,,,,,
,2264,7936838411,,-111.9250353,33.4191657,,,,,
,2265,8447633708,,-111.9244238,33.4186182,,,,,
,2266,2978083706,,-111.9238901,33.4181448,,,,,
,2267,8424629441,,-111.9509120,33.4213799,,,,,
,2268,8424629442,,-111.9501713,33.4213679,,,,,
,2269,11349481957,,-111.9509100,33.4218082,,,,,
,2270,11343862439,,-111.9452447,33.4217896,,,,,
,2271,5665460105,,-111.9452473,33.4218968,,,,,
,2272,11343862438,,-111.9448717,33.4217877,,,,,
,2273,5665460101,,-111.9448736,33.4218505,,,,,
,2274,11343867007,,-111.9457155,33.4214707,,,,,
,2275,11345394534,,-111.9424462,33.4210340,,,,,
,2276,5665460118,,-111.9423871,33.4210355,,,,,
,2277,5162648966,,-111.9551110,33.4219197,,,,,
,2278,6149033538,,-111.9536016,33.4219197,,,,,
,2279,5646687241,,-111.9221607,33.4148353,,,,,
,2280,5646687239,,-111.9227892,33.4148322,,,,,
,2281,12221599872,,-111.9238423,33.4148236,,,,,
,2282,8449494076,,-111.9243091,33.4148231,,,,,
,2283,5078867486,,-111.9246025,33.4148259,,,,,
,2284,10288474548,,-111.9401480,33.4204907,,,,,
,2285,6672814190,,-111.9403244,33.4204887,,,,,
,2286,6672814194,,-111.9404473,33.4204877,,,,,
,2287,11345417975,,-111.9411550,33.4204827,,,,,
,2288,7265020286,,-111.9411841,33.4204824,,,,,
,2289,6283200447,,-111.9258265,33.4216687,,,,,
,2290,6283200445,,-111.9258275,33.4217463,,,,,
,2291,11624015071,,-111.9253629,33.4146472,,,,,
,2292,10292307816,,-111.9261356,33.4137472,,,,,
,2293,6496439526,,-111.9237187,33.4079673,,,,,
,2294,11919021101,,-111.9235440,33.4100342,,,,,
,2295,6672805081,,-111.9404563,33.4209176,,,,,
,2296,6672814195,,-111.9402126,33.4209187,,,,,
,2297,6672805082,,-111.9404510,33.4206896,,,,,
,2298,11764970633,,-111.9401375,33.4212621,,,,,
,2299,6672814187,,-111.9402342,33.4212617,,,,,
,2300,6672814185,,-111.9405641,33.4210951,,,,,
,2301,6672805084,,-111.9405663,33.4212609,,,,,
,2302,11345417996,,-111.9405732,33.4217916,,,,,
,2303,6672814193,,-111.9404501,33.4206125,,,,,
,2304,11347121478,,-111.9404491,33.4205748,,,,,
,2305,11764970634,,-111.9401331,33.4209204,,,,,
,2306,6672805080,,-111.9400677,33.4209218,,,,,
,2307,5264800282,,-111.9301733,33.4212111,,,,,
,2308,11408366367,,-111.9300819,33.4212092,,,,,
,2309,6700910737,,-111.9273704,33.4142781,,,,,
,2310,6700910735,,-111.9273710,33.4141223,,,,,
,2311,11399229791,,-111.9273717,33.4146302,,,,,
,2312,6700910742,,-111.9273716,33.4139774,,,,,
,2313,6700910729,,-111.9273891,33.4136742,,,,,
,2314,11399229770,,-111.9273140,33.4136753,,,,,
,2315,11399229784,,-111.9264413,33.4137056,,,,,
,2316,8444309242,,-111.9269611,33.4146151,,,,,
,2317,6700910736,,-111.9269603,33.4142796,,,,,
,2318,11399229772,,-111.9273199,33.4141223,,,,,
,2319,11399229773,,-111.9273213,33.4142783,,,,,
,2320,11399229782,,-111.9264526,33.4141189,,,,,
,2321,6700910743,,-111.9271514,33.4140012,,,,,
,2322,11399229783,,-111.9264448,33.4138447,,,,,
,2323,6700910750,,-111.9267797,33.4132711,,,,,
,2324,6700910761,,-111.9265280,33.4132687,,,,,
,2325,10292307811,,-111.9264341,33.4132678,,,,,
,2326,11399229785,,-111.9264328,33.4134642,,,,,
,2327,6700916711,,-111.9338083,33.4144810,,,,,
,2328,6700916709,,-111.9338037,33.4143169,,,,,
,2329,798623883,,-111.9338002,33.4141764,,,,,
,2330,6700916710,,-111.9329543,33.4143221,,,,,
,2331,6700916712,,-111.9329537,33.4144792,,,,,
,2332,8751681989,,-111.9329450,33.4141777,,,,,
,2333,11378730909,,-111.9348427,33.4141690,,,,,
,2334,8751691882,,-111.9329580,33.4145828,,,,,
,2335,3468587209,,-111.9350734,33.4143045,,,,,
,2336,11378682069,,-111.9372326,33.4144857,,,,,
,2337,8447095159,,-111.9404820,33.4189374,,,,,
,2338,6700916719,,-111.9404817,33.4188215,,,,,
,2339,6700916729,,-111.9403467,33.4186970,,,,,
,2340,8444309144,,-111.9401608,33.4183487,,,,,
,2341,6700916739,,-111.9402093,33.4179923,,,,,
,2342,6700916741,,-111.9405076,33.4178107,,,,,
,2343,11347114421,,-111.9400973,33.4185958,,,,,
,2344,6700916746,,-111.9404210,33.4185021,,,,,
,2345,8447095160,,-111.9404622,33.4192121,,,,,
,2346,6700916753,,-111.9404664,33.4194120,,,,,
,2347,6886353635,,-111.9452194,33.4218967,,,,,
,2348,6886353646,,-111.9449580,33.4221319,,,,,
,2349,11343862449,,-111.9469070,33.4217997,,,,,
,2350,11343862448,,-111.9465456,33.4217974,,,,,
,2351,11345033445,,-111.9425372,33.4169033,,,,,
,2352,12260352431,,-111.9429120,33.4169036,,,,,
,2353,6892811495,,-111.9433530,33.4169040,,,,,
,2354,11345033444,,-111.9425397,33.4177004,,,,,
,2355,6892811498,,-111.9433574,33.4178840,,,,,
,2356,8751681992,,-111.9327317,33.4140708,,,,,
,2357,8751691867,,-111.9307325,33.4140933,,,,,
,2358,6895544023,,-111.9513698,33.4214162,,,,,
,2359,8424629443,,-111.9513770,33.4216268,,,,,
,2360,6895544021,,-111.9522154,33.4214160,,,,,
,2361,11357167201,,-111.9521164,33.4214189,,,,,
,2362,11357167197,,-111.9513839,33.4218070,,,,,
,2363,8424629448,,-111.9518670,33.4214252,,,,,
,2364,8691533114,,-111.9519510,33.4214238,,,,,
,2365,6896147939,,-111.9409788,33.4139679,,,,,
,2366,11350886907,,-111.9408638,33.4139476,,,,,
,2367,11350883620,,-111.9404610,33.4136826,,,,,
,2368,6896147944,,-111.9409797,33.4144104,,,,,
,2369,11350883621,,-111.9409798,33.4146855,,,,,
,2370,8459765049,,-111.9411817,33.4139680,,,,,
,2371,8459765050,,-111.9411937,33.4144053,,,,,
,2372,11347214013,,-111.9400562,33.4151925,,,,,
,2373,6896147953,,-111.9404548,33.4148975,,,,,
,2374,6896147954,,-111.9401482,33.4148966,,,,,
,2375,6901845346,,-111.9283339,33.4194043,,,,,
,2376,6901845347,,-111.9281444,33.4194062,,,,,
,2377,12081456025,,-111.9250560,33.4101958,,,,,
,2378,7037499712,,-111.9250589,33.4103218,,,,,
,2379,12081456022,,-111.9224996,33.4102116,,,,,
,2380,7049744108,,-111.9224985,33.4103117,,,,,
,2381,7049744110,,-111.9225081,33.4107964,,,,,
,2382,7049744113,,-111.9234031,33.4103119,,,,,
,2383,7049744112,,-111.9243155,33.4103089,,,,,
,2384,12081456023,,-111.9234030,33.4102080,,,,,
,2385,12081456024,,-111.9243186,33.4102012,,,,,
,2386,11624057684,,-111.9237977,33.4119415,,,,,
,2387,7051886162,,-111.9237996,33.4120322,,,,,
,2388,10292307750,,-111.9231415,33.4202463,,,,,
,2389,12131168772,,-111.9231859,33.4200441,,,,,
,2390,7111645865,,-111.9232379,33.4198073,,,,,
,2391,11345394517,,-111.9441923,33.4217048,,,,,
,2392,7113741169,,-111.9437440,33.4217077,,,,,
,2393,7121918949,,-111.9267250,33.4145640,,,,,
,2394,11399229781,,-111.9264518,33.4142936,,,,,
,2395,7121918955,,-111.9262941,33.4142863,,,,,
,2396,7121950855,,-111.9272849,33.4169621,,,,,
,2397,7121950852,,-111.9271661,33.4167019,,,,,
,2398,7121950856,,-111.9274073,33.4169628,,,,,
,2399,7121950859,,-111.9272923,33.4166614,,,,,
,2400,5414896357,,-111.9271638,33.4166080,,,,,
,2401,7121962558,,-111.9271629,33.4162923,,,,,
,2402,316008065,,-111.9271948,33.4166901,,,,,
,2403,10272200567,,-111.9380627,33.4196841,,,,,
,2404,7121961128,,-111.9376470,33.4196821,,,,,
,2405,11347309377,,-111.9425388,33.4159831,,,,,
,2406,7121998411,,-111.9431467,33.4159811,,,,,
,2407,7121998413,,-111.9425402,33.4157932,,,,,
,2408,7121998414,,-111.9429709,33.4157941,,,,,
,2409,7121998416,,-111.9425441,33.4184096,,,,,
,2410,7121998418,,-111.9432703,33.4184097,,,,,
,2411,7123255164,,-111.9313281,33.4126023,,,,,
,2412,9403331228,,-111.9315921,33.4126056,,,,,
,2413,11343866984,,-111.9472218,33.4210822,,,,,
,2414,11343866988,,-111.9458243,33.4210818,,,,,
,2415,418968764,,-111.9479749,33.4214828,,,,,
,2416,11349503886,,-111.9480320,33.4214828,,,,,
,2417,7130879044,,-111.9481459,33.4214829,,,,,
,2418,11349503879,,-111.9499020,33.4214844,,,,,
,2419,11349503887,,-111.9480304,33.4217048,,,,,
,2420,11349503882,,-111.9481468,33.4211326,,,,,
,2421,7144655989,,-111.9275348,33.4136727,,,,,
,2422,7144655990,,-111.9277470,33.4136687,,,,,
,2423,12953057437,,-111.9215109,33.4128253,,,,,
,2424,12953057436,,-111.9210271,33.4124269,,,,,
,2425,7173833123,,-111.9209524,33.4124279,,,,,
,2426,11357065009,,-111.9431729,33.4147804,,,,,
,2427,7199820186,,-111.9432702,33.4151145,,,,,
,2428,11378735287,,-111.9356826,33.4120128,,,,,
,2429,7241586266,,-111.9262808,33.4099305,,,,,
,2430,2300341686,,-111.9265017,33.4097547,,,,,
,2431,11651172534,,-111.9264209,33.4100366,,,,,
,2432,2300341688,,-111.9262809,33.4100346,,,,,
,2433,11651172535,,-111.9261476,33.4100326,,,,,
,2434,7241586272,signal,-111.9262820,33.4100947,,,,,
,2435,7241600551,,-111.9261356,33.4100954,,,,,
,2436,7241600550,,-111.9261359,33.4101538,,,,,
,2437,7241586283,,-111.9261095,33.4149203,,,,,
,2438,7241586284,,-111.9260953,33.4146393,,,,,
,2439,7241600490,,-111.9261606,33.4192826,,,,,
,2440,5280009856,,-111.9264470,33.4189905,,,,,
,2441,7241600492,,-111.9261579,33.4190511,,,,,
,2442,10292315869,,-111.9261558,33.4181996,,,,,
,2443,10292307736,,-111.9261581,33.4192606,,,,,
,2444,8752098993,,-111.9261340,33.4198345,,,,,
,2445,11364898265,,-111.9507937,33.4119155,,,,,
,2446,5770246657,,-111.9407197,33.4130672,,,,,
,2447,11350883653,,-111.9412406,33.4134000,,,,,
,2448,7264896149,,-111.9408173,33.4128824,,,,,
,2449,7264896150,,-111.9406262,33.4128835,,,,,
,2450,7264896152,,-111.9405883,33.4128838,,,,,
,2451,7264896151,,-111.9401663,33.4128886,,,,,
,2452,5770246229,,-111.9423288,33.4128610,,,,,
,2453,7264896155,,-111.9421315,33.4123871,,,,,
,2454,11369774331,,-111.9401636,33.4128857,,,,,
,2455,7264896156,,-111.9419902,33.4122706,,,,,
,2456,7264975984,,-111.9423256,33.4204704,,,,,
,2457,7264975962,,-111.9423279,33.4204825,,,,,
,2458,7264975967,,-111.9424229,33.4204698,,,,,
,2459,41563472,,-111.9423719,33.4205105,,,,,
,2460,12605067601,,-111.9424673,33.4204701,,,,,
,2461,7806980019,,-111.9432847,33.4204639,,,,,
,2462,317436832,,-111.9437235,33.4203539,,,,,
,2463,8444309134,,-111.9428321,33.4204683,,,,,
,2464,11345394536,,-111.9441770,33.4203481,,,,,
,2465,7265020287,,-111.9412309,33.4204428,,,,,
,2466,7264975968,,-111.9411859,33.4204948,,,,,
,2467,7265020285,,-111.9412816,33.4204834,,,,,
,2468,8444309127,,-111.9422977,33.4204708,,,,,
,2469,11345417971,,-111.9413167,33.4204830,,,,,
,2470,11347114405,,-111.9412292,33.4175716,,,,,
,2471,11347214029,,-111.9412058,33.4162513,,,,,
,2472,12949438748,,-111.9411903,33.4148261,,,,,
,2473,11347114401,,-111.9412304,33.4176914,,,,,
,2474,11347114371,,-111.9412366,33.4189956,,,,,
,2475,11347049167,,-111.9412257,33.4191103,,,,,
,2476,11345417977,,-111.9412305,33.4204233,,,,,
,2477,11347214028,,-111.9412042,33.4161284,,,,,
,2478,11345417985,,-111.9411498,33.4211891,,,,,
